station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
OOA,2026-01-20 12:15,6.40,1.80,80.92,70.00,6.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.30,KOOA 201215Z AUTO 07006KT 10SM CLR M14/M17 A3032 RMK AO2 T11421168,M
OOA,2026-01-20 12:35,6.00,1.40,80.89,70.00,6.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.78,KOOA 201235Z AUTO 07006KT 10SM CLR M14/M17 A3032 RMK AO2 T11451170,M
OOA,2026-01-20 12:55,6.00,1.00,79.40,70.00,6.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.78,KOOA 201255Z AUTO 07006KT 10SM CLR M14/M17 A3032 RMK AO2 T11451173,M
OOA,2026-01-20 13:15,6.00,0.50,77.56,80.00,6.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.78,KOOA 201315Z AUTO 08006KT 10SM CLR M14/M17 A3032 RMK AO2 T11451175,M
OOA,2026-01-20 13:35,5.70,0.30,77.90,80.00,5.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-4.84,KOOA 201335Z AUTO 08005KT 10SM CLR M15/M18 A3032 RMK AO2 T11461176,M
OOA,2026-01-20 13:55,6.60,1.00,77.26,80.00,6.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.06,KOOA 201355Z AUTO 08006KT 10SM CLR M14/M17 A3032 RMK AO2 T11411173,M
OOA,2026-01-20 14:15,8.60,2.30,74.98,80.00,4.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.09,KOOA 201415Z AUTO 08004KT 10SM CLR M13/M16 A3032 RMK AO2 T11301165,M
OOA,2026-01-20 14:35,12.20,5.00,72.31,90.00,4.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.30,KOOA 201435Z AUTO 09004KT 10SM CLR M11/M15 A3032 RMK AO2 T11101151,M
OOA,2026-01-20 14:55,14.00,5.70,68.97,100.00,5.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.02,KOOA 201455Z AUTO 10005KT 10SM CLR M10/M15 A3032 RMK AO2 T11011146,M
OOA,2026-01-20 15:15,14.50,6.00,68.40,90.00,4.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.98,KOOA 201515Z AUTO 09004KT 10SM CLR M10/M14 A3032 RMK AO2 T10971144,M
OOA,2026-01-20 15:35,15.80,7.00,67.64,100.00,5.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.16,KOOA 201535Z AUTO 10005KT 10SM CLR M09/M14 A3032 RMK AO2 T10901139,M
OOA,2026-01-20 15:55,17.00,7.50,65.68,110.00,4.00,0.00,30.33,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.90,KOOA 201555Z AUTO 11004KT 10SM CLR M08/M14 A3033 RMK AO2 T10831136,M
OOA,2026-01-20 16:15,18.30,8.20,64.09,110.00,4.00,0.00,30.33,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.42,KOOA 201615Z AUTO 11004KT 10SM CLR M08/M13 A3033 RMK AO2 T10761132,M
OOA,2026-01-20 16:35,19.20,8.40,62.22,110.00,4.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.47,KOOA 201635Z AUTO 11004KT 10SM CLR M07/M13 A3032 RMK AO2 T10711131,M
OOA,2026-01-20 16:55,19.80,8.60,61.20,130.00,3.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.74,KOOA 201655Z AUTO 13003KT 10SM CLR M07/M13 A3032 RMK AO2 T10681130,M
OOA,2026-01-20 17:15,20.50,8.80,59.93,130.00,5.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.74,KOOA 201715Z AUTO 13005KT 10SM CLR M06/M13 A3032 RMK AO2 T10641129,M
OOA,2026-01-20 17:35,22.00,10.40,60.42,170.00,6.00,0.00,30.30,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.49,KOOA 201735Z AUTO 17006KT 10SM CLR M06/M12 A3030 RMK AO2 T10561120,M
OOA,2026-01-20 17:55,21.70,10.00,60.11,170.00,6.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.13,KOOA 201755Z AUTO 17006KT 10SM CLR M06/M12 A3028 RMK AO2 T10571122 11056 21147,M
OOA,2026-01-20 18:15,22.50,10.60,59.69,180.00,4.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.33,KOOA 201815Z AUTO 18004KT 10SM CLR M05/M12 A3028 RMK AO2 T10531119,M
OOA,2026-01-20 18:35,23.00,10.60,58.44,160.00,4.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.91,KOOA 201835Z AUTO 16004KT 10SM CLR M05/M12 A3026 RMK AO2 T10491119,M
OOA,2026-01-20 18:55,24.00,10.80,56.54,190.00,4.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.08,KOOA 201855Z AUTO 19004KT 10SM CLR M04/M12 A3025 RMK AO2 T10451118,M
OOA,2026-01-20 19:15,24.80,11.00,55.17,160.00,4.00,0.00,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.01,KOOA 201915Z AUTO 16004KT 10SM CLR M04/M12 A3024 RMK AO2 T10401116,M
OOA,2026-01-20 19:35,25.70,11.30,53.86,170.00,4.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.06,KOOA 201935Z AUTO 17004KT 10SM CLR M03/M11 A3022 RMK AO2 T10351115,M
OOA,2026-01-20 19:55,27.00,11.50,51.49,180.00,5.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.46,KOOA 201955Z AUTO 18005KT 10SM CLR M03/M11 A3020 RMK AO2 T10281114,M
OOA,2026-01-20 20:15,28.40,11.70,49.04,170.00,9.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.04,KOOA 202015Z AUTO 17009KT 10SM CLR M02/M11 A3019 RMK AO2 T10201113,M
OOA,2026-01-20 20:35,28.00,10.80,47.90,170.00,7.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.90,KOOA 202035Z AUTO 17007KT 10SM CLR M02/M12 A3019 RMK AO2 T10231118,M
OOA,2026-01-20 20:55,28.20,11.30,48.58,180.00,8.00,0.00,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.43,KOOA 202055Z AUTO 18008KT 10SM CLR M02/M11 A3018 RMK AO2 T10211115,M
OOA,2026-01-20 21:15,28.40,11.70,49.04,170.00,10.00,0.00,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.45,KOOA 202115Z AUTO 17010KT 10SM CLR M02/M11 A3017 RMK AO2 T10201113,M
OOA,2026-01-20 21:35,29.00,12.00,48.49,170.00,8.00,0.00,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.42,KOOA 202135Z AUTO 17008KT 10SM CLR M02/M11 A3017 RMK AO2 T10171112,M
OOA,2026-01-20 21:55,29.00,12.20,48.92,150.00,7.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.12,KOOA 202155Z AUTO 15007KT 10SM CLR M02/M11 A3016 RMK AO2 T10161110,M
OOA,2026-01-20 22:15,29.30,13.30,50.73,170.00,6.00,0.00,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.28,KOOA 202215Z AUTO 17006KT 10SM CLR M01/M10 A3015 RMK AO2 T10151104,M
OOA,2026-01-20 22:35,29.30,13.30,50.73,170.00,7.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.49,KOOA 202235Z AUTO 17007KT 10SM CLR M01/M10 A3014 RMK AO2 T10151104,M
OOA,2026-01-20 22:55,29.00,13.60,52.04,170.00,7.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.12,KOOA 202255Z AUTO 17007KT 10SM CLR M02/M10 A3012 RMK AO2 T10171102,M
OOA,2026-01-20 23:15,28.40,14.40,55.24,150.00,6.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.19,KOOA 202315Z AUTO 15006KT 10SM CLR M02/M10 A3011 RMK AO2 T10201098,M
OOA,2026-01-20 23:35,28.00,15.80,59.69,140.00,6.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.71,KOOA 202335Z AUTO 14006KT 10SM CLR M02/M09 A3011 RMK AO2 T10221090,M
OOA,2026-01-21 09:15,23.40,18.00,79.48,310.00,6.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.17,KOOA 210915Z AUTO 31006KT 10SM CLR M05/M08 A3002 RMK AO2 T10481077,M
OOA,2026-01-21 09:35,23.50,18.50,80.87,300.00,7.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.42,KOOA 210935Z AUTO 30007KT 10SM CLR M05/M07 A3002 RMK AO2 T10471075,M
OOA,2026-01-21 09:55,24.00,19.00,80.91,290.00,5.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.89,KOOA 210955Z AUTO 29005KT 10SM CLR M04/M07 A3001 RMK AO2 T10451073,M
OOA,2026-01-21 10:15,23.50,19.00,82.63,300.00,4.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.49,KOOA 211015Z AUTO 30004KT 10SM CLR M05/M07 A3001 RMK AO2 T10471073,M
OOA,2026-01-21 10:35,23.00,18.50,82.59,280.00,5.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.71,KOOA 211035Z AUTO 28005KT 10SM CLR M05/M07 A3002 RMK AO2 T10511075,M
OOA,2026-01-21 10:55,20.30,17.20,87.54,280.00,8.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.70,KOOA 211055Z AUTO 28008KT 10SM CLR M06/M08 A3002 RMK AO2 T10651082,M
OOA,2026-01-21 11:15,18.70,16.00,88.99,290.00,8.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.73,KOOA 211115Z AUTO 29008KT 10SM CLR M07/M09 A3002 RMK AO2 T10741089,M
OOA,2026-01-21 11:35,17.80,15.40,90.12,290.00,6.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.43,KOOA 211135Z AUTO 29006KT 10SM CLR M08/M09 A3000 RMK AO2 T10791092,M
OOA,2026-01-21 11:55,16.70,14.50,90.86,270.00,8.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.27,KOOA 211155Z AUTO 27008KT 10SM CLR M08/M10 A3001 RMK AO2 T10851097 11036 21085,M
OOA,2026-01-21 12:15,17.00,14.70,90.48,270.00,7.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.50,KOOA 211215Z AUTO 27007KT 10SM CLR M08/M10 A3002 RMK AO2 T10841096,M
OOA,2026-01-21 12:35,16.30,14.00,90.45,270.00,5.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.75,KOOA 211235Z AUTO 27005KT 10SM CLR M09/M10 A3002 RMK AO2 T10871101,M
OOA,2026-01-21 12:55,15.00,12.70,90.39,260.00,5.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.21,KOOA 211255Z AUTO 26005KT 10SM CLR M09/M11 A3002 RMK AO2 T10951107,M
OOA,2026-01-21 13:15,14.00,12.20,92.37,250.00,5.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.02,KOOA 211315Z AUTO 25005KT 10SM CLR M10/M11 A3002 RMK AO2 T10991110,M
OOA,2026-01-21 13:35,14.00,12.00,91.56,250.00,3.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.11,KOOA 211335Z AUTO 25003KT 10SM CLR M10/M11 A3002 RMK AO2 T11001111,M
OOA,2026-01-21 13:55,15.30,13.00,90.41,280.00,6.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.42,KOOA 211355Z AUTO 28006KT 10SM CLR M09/M11 A3002 RMK AO2 T10931106,M
OOA,2026-01-21 14:15,19.00,15.80,87.09,270.00,7.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.93,KOOA 211415Z AUTO 27007KT 10SM CLR M07/M09 A3003 RMK AO2 T10731090,M
OOA,2026-01-21 14:35,20.50,16.70,84.94,270.00,8.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.95,KOOA 211435Z AUTO 27008KT 10SM CLR M06/M08 A3004 RMK AO2 T10641085,M
OOA,2026-01-21 14:55,22.00,17.80,83.59,260.00,7.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.59,KOOA 211455Z AUTO 26007KT 10SM CLR M06/M08 A3003 RMK AO2 T10561079,M
OOA,2026-01-21 15:15,23.40,19.20,83.69,260.00,9.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.82,KOOA 211515Z AUTO 26009KT 10SM CLR M05/M07 A3003 RMK AO2 T10481071,M
OOA,2026-01-21 15:35,25.30,19.60,78.63,250.00,12.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.47,KOOA 211535Z AUTO 25012KT 10SM CLR M04/M07 A3004 RMK AO2 T10371069,M
OOA,2026-01-21 15:55,26.60,19.80,75.14,250.00,12.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.13,KOOA 211555Z AUTO 25012KT 10SM CLR M03/M07 A3004 RMK AO2 T10301068,M
OOA,2026-01-21 16:15,28.60,21.00,72.83,260.00,12.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.67,KOOA 211615Z AUTO 26012KT 10SM CLR M02/M06 A3003 RMK AO2 T10191062,M
OOA,2026-01-21 16:35,30.70,21.70,68.87,250.00,13.00,0.00,30.02,M,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.90,KOOA 211635Z AUTO 25013G17KT 10SM CLR M01/M06 A3002 RMK AO2 T10071057,M
OOA,2026-01-21 16:55,32.00,22.00,66.17,260.00,14.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.16,KOOA 211655Z AUTO 26014KT 10SM CLR 00/M05 A3003 RMK AO2 T00001055,M
OOA,2026-01-21 17:15,33.60,20.00,57.00,290.00,18.00,0.00,30.03,M,10.00,25.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.85,KOOA 211715Z AUTO 29018G25KT 10SM CLR 01/M07 A3003 RMK AO2 T00091067,M
OOA,2026-01-21 17:35,34.00,19.00,53.74,290.00,21.00,0.00,30.02,M,10.00,25.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.52,KOOA 211735Z AUTO 29021G25KT 10SM CLR 01/M07 A3002 RMK AO2 T00121072,M
OOA,2026-01-21 17:55,35.40,19.40,51.71,290.00,21.00,0.00,30.01,M,10.00,25.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.39,KOOA 211755Z AUTO 29021G25KT 10SM CLR 02/M07 A3001 RMK AO2 T00191070 10019 21100,M
OOA,2026-01-21 18:15,36.50,20.00,50.78,270.00,16.00,0.00,29.99,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.28,KOOA 211815Z AUTO 27016G22KT 10SM CLR 03/M07 A2999 RMK AO2 T00251067,M
OOA,2026-01-21 18:35,37.00,20.00,49.79,270.00,15.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.26,KOOA 211835Z AUTO 27015KT 10SM CLR 03/M07 A2997 RMK AO2 T00281067,M
OOA,2026-01-21 18:55,38.00,20.00,47.87,260.00,15.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.56,KOOA 211855Z AUTO 26015KT 10SM CLR 03/M07 A2995 RMK AO2 T00331067,M
OOA,2026-01-21 19:15,39.20,21.00,47.66,250.00,16.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.80,KOOA 211915Z AUTO 25016KT 10SM CLR 04/M06 A2993 RMK AO2 T00401061,M
OOA,2026-01-21 19:35,40.60,21.40,45.90,240.00,19.00,0.00,29.92,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.81,KOOA 211935Z AUTO 24019G22KT 10SM CLR 05/M06 A2992 RMK AO2 T00481059,M
OOA,2026-01-21 19:55,41.70,21.00,43.25,240.00,19.00,0.00,29.89,M,10.00,26.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.26,KOOA 211955Z AUTO 24019G26KT 10SM CLR 05/M06 A2989 RMK AO2 T00541062,M
OOA,2026-01-21 20:15,41.70,20.30,41.98,230.00,19.00,0.00,29.88,M,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.26,KOOA 212015Z AUTO 23019G24KT 10SM CLR 05/M06 A2988 RMK AO2 T00541065,M
OOA,2026-01-21 20:35,41.00,20.50,43.50,250.00,20.00,0.00,29.89,M,10.00,28.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.09,KOOA 212035Z AUTO 25020G28KT 10SM CLR 05/M06 A2989 RMK AO2 T00511064,M
OOA,2026-01-21 20:55,41.70,20.70,42.70,250.00,26.00,0.00,29.89,M,10.00,29.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.75,KOOA 212055Z AUTO 25026G29KT 10SM CLR 05/M06 A2989 RMK AO2 T00541063,M
OOA,2026-01-21 21:15,41.50,20.50,42.67,250.00,23.00,0.00,29.89,M,10.00,31.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.08,KOOA 212115Z AUTO 25023G31KT 10SM CLR 05/M06 A2989 RMK AO2 T00531064,M
OOA,2026-01-21 21:35,42.00,21.60,43.86,260.00,20.00,0.00,29.90,M,10.00,27.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.42,KOOA 212135Z AUTO 26020G27KT 10SM CLR 06/M06 A2990 RMK AO2 T00551058,M
OOA,2026-01-21 21:55,43.00,21.00,41.14,290.00,22.00,0.00,29.91,M,10.00,28.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.31,KOOA 212155Z AUTO 29022G28KT 10SM CLR 06/M06 A2991 RMK AO2 T00611061,M
OOA,2026-01-21 22:15,43.00,18.70,37.29,290.00,29.00,0.00,29.92,M,10.00,38.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.99,KOOA 212215Z AUTO 29029G38KT 10SM CLR 06/M07 A2992 RMK AO2 T00611074,M
OOA,2026-01-21 22:35,42.00,16.70,35.55,290.00,34.00,0.00,29.94,M,7.00,43.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.81,KOOA 212235Z AUTO 29034G43KT 7SM CLR 06/M08 A2994 RMK AO2 T00561085,M
OOA,2026-01-21 22:55,40.50,18.50,40.72,300.00,34.00,0.00,29.97,M,7.00,42.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.73,KOOA 212255Z AUTO 30034G42KT 7SM CLR 05/M07 A2997 RMK AO2 T00471075,M
OOA,2026-01-21 23:15,36.50,23.00,57.67,300.00,34.00,0.00,30.01,M,10.00,47.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.17,KOOA 212315Z AUTO 30034G47KT 10SM CLR 03/M05 A3001 RMK AO2 T00251051,M
OOA,2026-01-21 23:35,34.70,20.30,55.25,310.00,25.00,0.00,30.03,M,10.00,39.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.47,KOOA 212335Z AUTO 31025G39KT 10SM CLR 02/M06 A3003 RMK AO2 T00151065,M
OOA,2026-01-21 23:55,33.80,21.60,60.52,300.00,25.00,0.00,30.05,M,10.00,34.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.25,KOOA 212355Z AUTO 30025G34KT 10SM CLR 01/M06 A3005 RMK AO2 T00101058 10062 20010,M
OOA,2026-01-22 00:15,33.00,21.40,61.97,300.00,29.00,0.00,30.07,M,10.00,40.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.28,KOOA 220015Z AUTO 30029G40KT 10SM CLR 01/M06 A3007 RMK AO2 T00051059,M
OOA,2026-01-22 00:35,32.00,22.00,66.17,310.00,23.00,0.00,30.09,M,10.00,30.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.31,KOOA 220035Z AUTO 31023G30KT 10SM CLR 00/M06 A3009 RMK AO2 T00001056,M
OOA,2026-01-22 00:55,31.50,20.00,62.02,300.00,26.00,0.00,30.11,M,10.00,32.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.90,KOOA 220055Z AUTO 30026G32KT 10SM CLR 00/M07 A3011 RMK AO2 T10031067,M
OOA,2026-01-22 01:15,30.20,13.00,48.26,310.00,25.00,0.00,30.12,M,10.00,35.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.38,KOOA 220115Z AUTO 31025G35KT 10SM CLR M01/M10 A3012 RMK AO2 T10101105,M
OOA,2026-01-22 01:35,29.30,14.00,52.32,310.00,19.00,0.00,30.13,M,10.00,30.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.87,KOOA 220135Z AUTO 31019G30KT 10SM CLR M01/M10 A3013 RMK AO2 T10151100,M
OOA,2026-01-22 01:55,28.40,12.00,49.70,300.00,29.00,0.00,30.15,M,10.00,35.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.97,KOOA 220155Z AUTO 30029G35KT 10SM CLR M02/M11 A3015 RMK AO2 T10201112,M
OOA,2026-01-22 02:15,27.50,11.70,50.89,310.00,23.00,0.00,30.17,M,10.00,31.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.27,KOOA 220215Z AUTO 31023G31KT 10SM CLR M02/M11 A3017 RMK AO2 T10251113,M
OOA,2026-01-22 02:35,26.80,11.00,50.78,310.00,24.00,0.00,30.18,M,10.00,35.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.04,KOOA 220235Z AUTO 31024G35KT 10SM CLR M03/M12 A3018 RMK AO2 T10291117,M
OOA,2026-01-22 02:55,26.00,11.00,52.49,310.00,21.00,0.00,30.19,M,10.00,27.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.85,KOOA 220255Z AUTO 31021G27KT 10SM CLR M03/M12 A3019 RMK AO2 T10331117,M
OOA,2026-01-22 03:15,25.30,11.00,54.04,320.00,19.00,0.00,30.20,M,10.00,26.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.58,KOOA 220315Z AUTO 32019G26KT 10SM CLR M04/M12 A3020 RMK AO2 T10371117,M
OOA,2026-01-22 03:35,24.80,9.70,52.06,320.00,16.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.03,KOOA 220335Z AUTO 32016KT 10SM CLR M04/M12 A3021 RMK AO2 T10401124,M
OOA,2026-01-22 03:55,24.00,9.50,53.35,320.00,15.00,0.00,30.22,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.41,KOOA 220355Z AUTO 32015G22KT 10SM CLR M04/M12 A3022 RMK AO2 T10441125,M
OOA,2026-01-22 04:15,23.50,9.30,54.00,320.00,16.00,0.00,30.22,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.34,KOOA 220415Z AUTO 32016G20KT 10SM CLR M05/M13 A3022 RMK AO2 T10471126,M
OOA,2026-01-22 04:35,22.60,9.50,56.58,310.00,8.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.53,KOOA 220435Z AUTO 31008KT 10SM CLR M05/M12 A3023 RMK AO2 T10521125,M
OOA,2026-01-22 04:55,20.00,10.20,65.19,290.00,7.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.15,KOOA 220455Z AUTO 29007KT 10SM CLR M07/M12 A3023 RMK AO2 T10671121,M
OOA,2026-01-22 05:15,19.40,10.40,67.48,280.00,8.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.59,KOOA 220515Z AUTO 28008KT 10SM CLR M07/M12 A3023 RMK AO2 T10701120,M
OOA,2026-01-22 05:35,17.60,10.00,71.62,270.00,7.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.23,KOOA 220535Z AUTO 27007KT 10SM CLR M08/M12 A3023 RMK AO2 T10801123,M
OOA,2026-01-22 05:55,17.80,9.70,70.05,280.00,7.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.47,KOOA 220555Z AUTO 28007KT 10SM CLR M08/M12 A3023 RMK AO2 T10791124 10010 21080 400621100,M
OOA,2026-01-22 06:15,16.70,9.00,71.19,280.00,7.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.13,KOOA 220615Z AUTO 28007KT 10SM CLR M08/M13 A3022 RMK AO2 T10851127,M
OOA,2026-01-22 06:35,15.80,8.80,73.37,260.00,5.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.16,KOOA 220635Z AUTO 26005KT 10SM CLR M09/M13 A3022 RMK AO2 T10901129,M
